"source" "target" "weight" "type"
"card" "institution" 0.0063 "undirected"
"card" "banking" 0.6747 "undirected"
"card" "personal" 0.0265 "undirected"
"card" "credit" 0.1496 "undirected"
"certification" "passport" 0.3726 "undirected"
"certification" "application" 0.0344 "undirected"
"certification" "mothers" 0.0849 "undirected"
"certification" "series" 0.0180 "undirected"
"certification" "name" 0.2499 "undirected"
"certification" "corporation" 0.7060 "undirected"
"certification" "children" 0.0077 "undirected"
"certification" "user" 0.0251 "undirected"
"certification" "secure" 0.1094 "undirected"
"certification" "occupations" 0.0324 "undirected"
"certification" "social" 0.1104 "undirected"
"certification" "utility" 0.0290 "undirected"
"certification" "website" 0.0288 "undirected"
"certification" "photograph" 0.0595 "undirected"
"certification" "administrator" 0.0467 "undirected"
"certification" "identity" 0.0642 "undirected"
"certification" "employer" 0.0121 "undirected"
"check" "model" 0.4074 "undirected"
"check" "customers" 0.0582 "undirected"
"check" "property" 0.0721 "undirected"
"check" "loan" 0.0738 "undirected"
"check" "attached" 0.0096 "undirected"
"check" "term" 0.0023 "undirected"
"check" "secret" 0.0305 "undirected"
"check" "mail" 0.0427 "undirected"
"check" "male" 0.0002 "undirected"
"check" "address" 0.5600 "undirected"
"check" "doctors" 0.0305 "undirected"
"check" "postal" 0.0211 "undirected"
"check" "employee" 0.0915 "undirected"
"check" "telephone" 0.0691 "undirected"
"check" "balance" 0.0396 "undirected"
"check" "established" 0.2117 "undirected"
"check" "code" 0.2483 "undirected"
"check" "transactions" 0.6287 "undirected"
"check" "attorney" 0.0134 "undirected"
"check" "flag" 0.1579 "undirected"
"check" "vehicle" 0.0128 "undirected"
"check" "connection" 0.0206 "undirected"
"check" "identifier" 0.3334 "undirected"
"check" "passport" 0.0100 "undirected"
"check" "design" 0.0152 "undirected"
"check" "mothers" 0.0296 "undirected"
"check" "series" 0.0638 "undirected"
"check" "ssn" 0.0646 "undirected"
"check" "tax" 0.2278 "undirected"
"check" "sign" 0.0072 "undirected"
"check" "name" 0.1196 "undirected"
"check" "business" 0.2218 "undirected"
"check" "accounts" 0.2326 "undirected"
"check" "shopping" 0.0031 "undirected"
"check" "refund" 0.8492 "undirected"
"check" "institution" 0.9147 "undirected"
"check" "banking" 0.0983 "undirected"
"check" "source" 0.0033 "undirected"
"check" "personal" 0.0136 "undirected"
"check" "employer" 0.0131 "undirected"
"children" "user" 0.0831 "undirected"
"children" "locator" 0.1893 "undirected"
"children" "social" 0.1049 "undirected"
"children" "photograph" 0.0304 "undirected"
"children" "parents" 0.8757 "undirected"
"children" "network" 0.1608 "undirected"
"children" "android" 0.0435 "undirected"
"children" "equifax" 0.0188 "undirected"
"children" "bureau" 0.0150 "undirected"
"children" "personal" 0.0116 "undirected"
"children" "internet" 0.1313 "undirected"
"children" "student" 0.1033 "undirected"
"code" "qualifier" 0.0816 "undirected"
"code" "assistance" 0.0219 "undirected"
"code" "publish" 0.0540 "undirected"
"code" "ipad" 0.1560 "undirected"
"code" "street" 0.0099 "undirected"
"code" "attorney" 0.3222 "undirected"
"code" "login" 0.1216 "undirected"
"code" "country" 0.0447 "undirected"
"code" "compromised" 0.1297 "undirected"
"code" "express" 0.0211 "undirected"
"code" "amazon" 0.0157 "undirected"
"code" "birth" 0.0027 "undirected"
"code" "group" 0.0247 "undirected"
"code" "digits" 0.0098 "undirected"
"code" "certification" 0.0209 "undirected"
"code" "passport" 0.0464 "undirected"
"code" "application" 0.0087 "undirected"
"code" "design" 0.1235 "undirected"
"code" "mothers" 0.1587 "undirected"
"code" "tax" 0.0378 "undirected"
"code" "name" 0.0122 "undirected"
"code" "dependants" 0.1040 "undirected"
"code" "pay" 0.0128 "undirected"
"code" "user" 0.0694 "undirected"
"code" "store" 0.0098 "undirected"
"code" "speed" 0.0238 "undirected"
"code" "accounts" 0.0153 "undirected"
"code" "ship" 0.1015 "undirected"
"code" "shopping" 0.0755 "undirected"
"code" "rank" 0.0243 "undirected"
"code" "website" 0.1092 "undirected"
"code" "photograph" 0.0023 "undirected"
"code" "refund" 0.0120 "undirected"
"code" "sales" 0.0067 "undirected"
"code" "service" 0.0171 "undirected"
"code" "unique" 0.0875 "undirected"
"code" "equifax" 0.0125 "undirected"
"code" "twitter" 0.1176 "undirected"
"code" "bureau" 0.0554 "undirected"
"code" "personal" 0.0119 "undirected"
"code" "computers" 0.0912 "undirected"
"code" "military" 0.1379 "undirected"
"code" "employer" 0.1728 "undirected"
"code" "passwords" 0.1255 "undirected"
"college" "series" 0.0464 "undirected"
"college" "sign" 0.1168 "undirected"
"college" "pay" 0.0298 "undirected"
"college" "business" 0.1932 "undirected"
"college" "rank" 0.0672 "undirected"
"college" "utility" 0.0478 "undirected"
"college" "rating" 0.0776 "undirected"
"college" "website" 0.0019 "undirected"
"college" "email" 0.0761 "undirected"
"college" "twitter" 0.0026 "undirected"
"college" "identity" 0.0423 "undirected"
"college" "student" 0.1080 "undirected"
"color" "schools" 0.0025 "undirected"
"color" "attached" 0.0002 "undirected"
"color" "term" 0.0573 "undirected"
"color" "display" 0.0100 "undirected"
"color" "adult" 0.0528 "undirected"
"color" "residential" 0.0031 "undirected"
"color" "male" 0.1645 "undirected"
"color" "address" 0.0082 "undirected"
"color" "web" 0.0199 "undirected"
"color" "wii" 0.0012 "undirected"
"color" "profile" 0.4152 "undirected"
"color" "photo" 0.0703 "undirected"
"color" "publish" 0.0218 "undirected"
"color" "linkedin" 0.0957 "undirected"
"color" "degree" 0.0061 "undirected"
"color" "date" 0.1781 "undirected"
"color" "connection" 0.1496 "undirected"
"color" "amazon" 0.0145 "undirected"
"color" "visa" 0.1722 "undirected"
"color" "female" 0.1818 "undirected"
"color" "birth" 0.0720 "undirected"
"color" "settings" 0.3062 "undirected"
"color" "certification" 0.0224 "undirected"
"color" "sign" 0.0990 "undirected"
"color" "proof" 0.2576 "undirected"
"color" "site" 0.0343 "undirected"
"color" "user" 0.3525 "undirected"
"color" "device" 0.0752 "undirected"
"color" "photograph" 0.3269 "undirected"
"color" "registration" 0.0224 "undirected"
"color" "network" 0.1085 "undirected"
"color" "twitter" 0.0085 "undirected"
"color" "personal" 0.0678 "undirected"
"color" "internet" 0.0347 "undirected"
"color" "student" 0.0105 "undirected"
"compromised" "amazon" 0.3902 "undirected"
"compromised" "system" 0.0198 "undirected"
"compromised" "media" 0.0039 "undirected"
"compromised" "group" 0.2496 "undirected"
"compromised" "digits" 0.0409 "undirected"
"compromised" "passport" 0.0633 "undirected"
"compromised" "design" 0.0852 "undirected"
"compromised" "level" 0.0885 "undirected"
"compromised" "series" 0.0103 "undirected"
"compromised" "ssn" 0.1189 "undirected"
"compromised" "tax" 0.0231 "undirected"
"compromised" "sign" 0.0702 "undirected"
"compromised" "user" 0.3302 "undirected"
"compromised" "secure" 0.0062 "undirected"
"compromised" "accounts" 0.3014 "undirected"
"compromised" "ship" 0.0156 "undirected"
"compromised" "shopping" 0.0675 "undirected"
"compromised" "medicare" 0.0374 "undirected"
"compromised" "rank" 0.1873 "undirected"
"compromised" "social" 0.1213 "undirected"
"compromised" "website" 0.6239 "undirected"
"compromised" "email" 0.4069 "undirected"
"compromised" "parents" 0.0425 "undirected"
"compromised" "administrator" 0.1104 "undirected"
"compromised" "registration" 0.0677 "undirected"
"compromised" "network" 0.0804 "undirected"
"compromised" "service" 0.1396 "undirected"
"compromised" "unique" 0.6109 "undirected"
"compromised" "mortgage" 0.0108 "undirected"
"compromised" "banking" 0.0365 "undirected"
"compromised" "twitter" 0.6603 "undirected"
"compromised" "personal" 0.2312 "undirected"
"compromised" "computers" 0.0467 "undirected"
"compromised" "identity" 0.1893 "undirected"
"compromised" "credit" 0.0236 "undirected"
"compromised" "passwords" 0.6828 "undirected"
"computers" "internet" 0.0125 "undirected"
"computers" "credit" 0.0080 "undirected"
"computers" "student" 0.0543 "undirected"
"computers" "passwords" 0.1311 "undirected"
"connection" "express" 0.0090 "undirected"
"connection" "amazon" 0.4603 "undirected"
"connection" "visa" 0.0867 "undirected"
"connection" "female" 0.0876 "undirected"
"connection" "debit" 0.1753 "undirected"
"connection" "media" 0.0237 "undirected"
"connection" "history" 0.4598 "undirected"
"connection" "settings" 0.0422 "undirected"
"connection" "certification" 0.0114 "undirected"
"connection" "design" 0.0318 "undirected"
"connection" "site" 0.0009 "undirected"
"connection" "corporation" 0.0449 "undirected"
"connection" "children" 0.0439 "undirected"
"connection" "user" 0.1592 "undirected"
"connection" "store" 0.1455 "undirected"
"connection" "locator" 0.1138 "undirected"
"connection" "device" 0.0572 "undirected"
"connection" "shopping" 0.6401 "undirected"
"connection" "rank" 0.0242 "undirected"
"connection" "email" 0.1499 "undirected"
"connection" "samsung" 0.0716 "undirected"
"connection" "photograph" 0.1229 "undirected"
"connection" "parents" 0.0009 "undirected"
"connection" "refund" 0.0024 "undirected"
"connection" "registration" 0.0672 "undirected"
"connection" "network" 0.0454 "undirected"
"connection" "android" 0.0776 "undirected"
"connection" "institution" 0.0171 "undirected"
"connection" "mortgage" 0.0121 "undirected"
"connection" "banking" 0.0053 "undirected"
"connection" "twitter" 0.0329 "undirected"
"connection" "internet" 0.1474 "undirected"
"connection" "passwords" 0.1085 "undirected"
"controls" "tablet" 0.0864 "undirected"
"controls" "laptop" 0.2208 "undirected"
"controls" "transportation" 0.0527 "undirected"
"controls" "eye" 0.0958 "undirected"
"controls" "color" 0.3663 "undirected"
"controls" "age" 0.0011 "undirected"
"controls" "schools" 0.4527 "undirected"
"controls" "apple" 0.0536 "undirected"
"controls" "display" 0.0746 "undirected"
"controls" "adult" 0.0574 "undirected"
"controls" "residential" 0.1267 "undirected"
"controls" "address" 0.0024 "undirected"
"controls" "status" 0.0107 "undirected"
"controls" "web" 0.0476 "undirected"
"controls" "online" 0.0878 "undirected"
"controls" "price" 0.0278 "undirected"
"controls" "prescription" 0.0055 "undirected"
"controls" "balance" 0.1025 "undirected"
"controls" "profile" 0.5686 "undirected"
"controls" "public" 0.0546 "undirected"
"controls" "bill" 0.1147 "undirected"
"controls" "photo" 0.0219 "undirected"
"controls" "vendor" 0.0032 "undirected"
"controls" "linkedin" 0.2338 "undirected"
"controls" "ipad" 0.0379 "undirected"
"controls" "flag" 0.0470 "undirected"
"controls" "date" 0.0863 "undirected"
"controls" "connection" 0.0873 "undirected"
"controls" "health" 0.1883 "undirected"
"controls" "express" 0.0138 "undirected"
"controls" "amazon" 0.0411 "undirected"
"controls" "female" 0.0467 "undirected"
"controls" "birth" 0.0879 "undirected"
"controls" "media" 0.0532 "undirected"
"controls" "digits" 0.0788 "undirected"
"controls" "certification" 0.0294 "undirected"
"controls" "design" 0.0225 "undirected"
"controls" "level" 0.0390 "undirected"
"controls" "college" 0.0535 "undirected"
"controls" "mothers" 0.0194 "undirected"
"controls" "series" 0.1252 "undirected"
"controls" "proof" 0.0143 "undirected"
"controls" "site" 0.0607 "undirected"
"controls" "corporation" 0.0077 "undirected"
"controls" "children" 0.0661 "undirected"
"controls" "user" 0.4583 "undirected"
"controls" "locator" 0.0354 "undirected"
"controls" "device" 0.0128 "undirected"
"controls" "social" 0.0010 "undirected"
"controls" "rating" 0.0278 "undirected"
"controls" "photograph" 0.3620 "undirected"
"controls" "parents" 0.0166 "undirected"
"controls" "sales" 0.0027 "undirected"
"controls" "administrator" 0.4898 "undirected"
"controls" "network" 0.1598 "undirected"
"controls" "mortgage" 0.1318 "undirected"
"controls" "insurer" 0.0020 "undirected"
"controls" "twitter" 0.0297 "undirected"
"controls" "personal" 0.0439 "undirected"
"controls" "computers" 0.0072 "undirected"
"controls" "internet" 0.0918 "undirected"
"controls" "identity" 0.0103 "undirected"
"corporation" "rating" 0.0104 "undirected"
"corporation" "website" 0.0344 "undirected"
"corporation" "samsung" 0.0399 "undirected"
"corporation" "network" 0.0872 "undirected"
"corporation" "service" 0.0466 "undirected"
"corporation" "mortgage" 0.2345 "undirected"
"corporation" "internet" 0.0870 "undirected"
"country" "measurements" 0.1456 "undirected"
"country" "compromised" 0.1357 "undirected"
"country" "system" 0.4832 "undirected"
"country" "female" 0.0081 "undirected"
"country" "certification" 0.2042 "undirected"
"country" "passport" 0.1258 "undirected"
"country" "level" 0.0349 "undirected"
"country" "series" 0.1238 "undirected"
"country" "proof" 0.0329 "undirected"
"country" "corporation" 0.2032 "undirected"
"country" "store" 0.0566 "undirected"
"country" "speed" 0.2679 "undirected"
"country" "shopping" 0.0111 "undirected"
"country" "medicare" 0.0607 "undirected"
"country" "rank" 0.1472 "undirected"
"country" "utility" 0.1226 "undirected"
"country" "rating" 0.3955 "undirected"
"country" "samsung" 0.0027 "undirected"
"country" "photograph" 0.0097 "undirected"
"country" "administrator" 0.0987 "undirected"
"country" "network" 0.0768 "undirected"
"country" "service" 0.1275 "undirected"
"country" "unique" 0.1242 "undirected"
"country" "android" 0.0327 "undirected"
"country" "mortgage" 0.0208 "undirected"
"country" "equifax" 0.0637 "undirected"
"country" "bureau" 0.0169 "undirected"
"country" "personal" 0.0422 "undirected"
"country" "internet" 0.0068 "undirected"
"country" "identity" 0.1357 "undirected"
"country" "credit" 0.0738 "undirected"
"credit" "employer" 0.4969 "undirected"
"customers" "google" 0.0372 "undirected"
"customers" "type" 0.1135 "undirected"
"customers" "owner" 0.1030 "undirected"
"customers" "laptop" 0.0844 "undirected"
"customers" "color" 0.0045 "undirected"
"customers" "attached" 0.2259 "undirected"
"customers" "number" 0.0977 "undirected"
"customers" "employee" 0.0918 "undirected"
"customers" "profile" 0.0156 "undirected"
"customers" "photo" 0.3685 "undirected"
"customers" "publish" 0.0723 "undirected"
"customers" "linkedin" 0.2139 "undirected"
"customers" "transactions" 0.2155 "undirected"
"customers" "ticket" 0.0765 "undirected"
"customers" "identifier" 0.2360 "undirected"
"customers" "compromised" 0.0167 "undirected"
"customers" "amazon" 0.0416 "undirected"
"customers" "visa" 0.0537 "undirected"
"customers" "debit" 0.1063 "undirected"
"customers" "group" 0.0990 "undirected"
"customers" "application" 0.4580 "undirected"
"customers" "level" 0.0452 "undirected"
"customers" "college" 0.0933 "undirected"
"customers" "series" 0.0725 "undirected"
"customers" "name" 0.0991 "undirected"
"customers" "pay" 0.1013 "undirected"
"customers" "proof" 0.0684 "undirected"
"customers" "business" 0.4951 "undirected"
"customers" "accounts" 0.1108 "undirected"
"customers" "device" 0.0909 "undirected"
"customers" "utility" 0.0054 "undirected"
"customers" "rating" 0.0127 "undirected"
"customers" "refund" 0.0197 "undirected"
"customers" "sales" 0.0515 "undirected"
"customers" "registration" 0.0088 "undirected"
"customers" "network" 0.1394 "undirected"
"customers" "service" 0.1203 "undirected"
"customers" "unique" 0.0642 "undirected"
"customers" "institution" 0.0741 "undirected"
"customers" "banking" 0.4112 "undirected"
"customers" "computers" 0.0544 "undirected"
"customers" "identity" 0.0289 "undirected"
"customers" "credit" 0.0928 "undirected"
"date" "country" 0.0022 "undirected"
"date" "connection" 0.0052 "undirected"
"date" "identifier" 0.0103 "undirected"
"date" "measurements" 0.0057 "undirected"
"date" "visa" 0.0448 "undirected"
"date" "birth" 0.9552 "undirected"
"date" "settings" 0.0497 "undirected"
"date" "certification" 0.4395 "undirected"
"date" "passport" 0.8585 "undirected"
"date" "application" 0.0953 "undirected"
"date" "college" 0.0029 "undirected"
"date" "name" 0.5402 "undirected"
"date" "corporation" 0.0010 "undirected"
"date" "user" 0.1040 "undirected"
"date" "secure" 0.3972 "undirected"
"date" "accounts" 0.0128 "undirected"
"date" "locator" 0.0676 "undirected"
"date" "ship" 0.0088 "undirected"
"date" "shopping" 0.0022 "undirected"
"date" "occupations" 0.0160 "undirected"
"date" "social" 0.3935 "undirected"
"date" "email" 0.0104 "undirected"
"date" "photograph" 0.1135 "undirected"
"date" "administrator" 0.1506 "undirected"
"date" "equifax" 0.0183 "undirected"
"date" "insurer" 0.0423 "undirected"
"date" "source" 0.0210 "undirected"
"date" "personal" 0.0103 "undirected"
"date" "identity" 0.0393 "undirected"
"date" "credit" 0.0207 "undirected"
"date" "employer" 0.0776 "undirected"
"debit" "series" 0.0419 "undirected"
"debit" "dependants" 0.1860 "undirected"
"debit" "pay" 0.1669 "undirected"
"debit" "proof" 0.0025 "undirected"
"debit" "business" 0.0670 "undirected"
"debit" "store" 0.1038 "undirected"
"debit" "accounts" 0.1048 "undirected"
"debit" "locator" 0.0477 "undirected"
"debit" "device" 0.0327 "undirected"
"debit" "medicare" 0.0061 "undirected"
"debit" "photograph" 0.0987 "undirected"
"debit" "banking" 0.1163 "undirected"
"debit" "source" 0.0244 "undirected"
"debit" "computers" 0.0089 "undirected"
"debit" "credit" 0.0241 "undirected"
"debit" "passwords" 0.0076 "undirected"
"degree" "vehicle" 0.1220 "undirected"
"degree" "connection" 0.2366 "undirected"
"degree" "group" 0.0185 "undirected"
"degree" "corporation" 0.2214 "undirected"
"degree" "rating" 0.0155 "undirected"
"degree" "registration" 0.0078 "undirected"
"degree" "mortgage" 0.4711 "undirected"
"dependants" "pay" 0.0987 "undirected"
"dependants" "children" 0.0304 "undirected"
